ciudad;vulnerabilidad;nivel_de_urgencia_x;patron_social;impacto_social;n_reportes;id;nombre;edad;genero;comentario;categoria_del_problema;nivel_de_urgencia_y;fecha_del_reporte;acceso_a_internet;atencion_previa_del_gobierno;zona_rural;comentario_limpio;tema;palabras_clave;sentimiento;sent_neg;sent_neu;sent_pos
cucuta;0.52;0.49;Zona invisible;0.51;966;915;ana;57.0;m;falta agua potable en varias casas;salud;urgente;2024 05 16;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;939;ana;36.0;otro;queremos mas presencia policial;seguridad;urgente;2023 11 20;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
cucuta;0.52;0.49;Zona invisible;0.51;966;951;juan;54.0;m;queremos mas presencia policial;medio ambiente;no urgente;2024 08 22;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
cucuta;0.52;0.49;Zona invisible;0.51;966;955;carlos;64.0;m;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2024 08 10;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
cucuta;0.52;0.49;Zona invisible;0.51;966;959;laura;70.0;m;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2023 02 01;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
cucuta;0.52;0.49;Zona invisible;0.51;966;967;valentina;17.0;otro;queremos mas presencia policial;medio ambiente;no urgente;2023 03 03;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
cucuta;0.52;0.49;Zona invisible;0.51;966;972;sofia;76.0;f;hay problemas con la recoleccion de basura;educacion;urgente;2024 05 16;0;1;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
cucuta;0.52;0.49;Zona invisible;0.51;966;976;pedro;23.0;f;falta agua potable en varias casas;educacion;urgente;2023 03 01;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;978;carlos;32.0;f;la contaminacion del rio esta aumentando;educacion;no urgente;2023 11 08;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
cucuta;0.52;0.49;Zona invisible;0.51;966;991;camilo;70.0;otro;falta agua potable en varias casas;salud;no urgente;2023 01 13;0;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;1022;juan;31.0;;falta agua potable en varias casas;seguridad;urgente;2024 11 21;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;1024;sofia;15.0;otro;no tenemos centros culturales ni bibliotecas;educacion;urgente;2023 12 25;0;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
cucuta;0.52;0.49;Zona invisible;0.51;966;1025;valentina;15.0;f;las basuras no se recogen a tiempo;educacion;no urgente;2023 01 12;0;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
cucuta;0.52;0.49;Zona invisible;0.51;966;1029;jorge;70.0;otro;no hay suficientes escuelas publicas;seguridad;no urgente;2024 11 22;1;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
cucuta;0.52;0.49;Zona invisible;0.51;966;1038;sofia;30.0;f;hay problemas con la recoleccion de basura;medio ambiente;urgente;2024 04 23;1;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
cucuta;0.52;0.49;Zona invisible;0.51;966;1039;maria;40.0;f;faltan medicos en el centro de salud;educacion;urgente;2024 08 03;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
cucuta;0.52;0.49;Zona invisible;0.51;966;1041;laura;51.0;otro;queremos mas presencia policial;seguridad;no urgente;2024 10 14;1;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
cucuta;0.52;0.49;Zona invisible;0.51;966;1042;maria;;otro;falta agua potable en varias casas;salud;no urgente;2024 09 10;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;1059;ana;51.0;;;seguridad;urgente;2023 06 02;1;1;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
cucuta;0.52;0.49;Zona invisible;0.51;966;1060;juan;;f;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2023 05 26;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
cucuta;0.52;0.49;Zona invisible;0.51;966;1066;jorge;63.0;m;no hay suficientes escuelas publicas;seguridad;urgente;2024 07 20;0;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
cucuta;0.52;0.49;Zona invisible;0.51;966;1067;sofia;79.0;otro;falta agua potable en varias casas;medio ambiente;no urgente;2023 02 16;1;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;1081;jorge;37.0;f;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2024 11 20;1;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
cucuta;0.52;0.49;Zona invisible;0.51;966;1103;carlos;63.0;otro;hay problemas con la recoleccion de basura;salud;urgente;2024 03 03;1;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
cucuta;0.52;0.49;Zona invisible;0.51;966;1104;valentina;71.0;otro;no tenemos centros culturales ni bibliotecas;salud;urgente;2023 11 28;0;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
cucuta;0.52;0.49;Zona invisible;0.51;966;1113;pedro;31.0;f;hay problemas con la recoleccion de basura;seguridad;no urgente;2023 06 24;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
cucuta;0.52;0.49;Zona invisible;0.51;966;1133;carlos;61.0;f;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2024 09 08;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
cucuta;0.52;0.49;Zona invisible;0.51;966;1154;pedro;;m;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2024 11 18;0;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
cucuta;0.52;0.49;Zona invisible;0.51;966;1160;valentina;32.0;otro;la contaminacion del rio esta aumentando;salud;no urgente;2024 05 13;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
cucuta;0.52;0.49;Zona invisible;0.51;966;1161;laura;;otro;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2023 03 15;0;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
cucuta;0.52;0.49;Zona invisible;0.51;966;1172;juan;31.0;m;falta agua potable en varias casas;medio ambiente;no urgente;2024 10 18;0;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;1178;ana;17.0;m;no hay suficientes escuelas publicas;seguridad;urgente;2023 01 07;0;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
cucuta;0.52;0.49;Zona invisible;0.51;966;1218;maria;56.0;otro;las calles estan muy oscuras y peligrosas;salud;no urgente;2024 01 17;1;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
cucuta;0.52;0.49;Zona invisible;0.51;966;1221;ana;37.0;f;las calles estan muy oscuras y peligrosas;educacion;no urgente;2023 03 10;1;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
cucuta;0.52;0.49;Zona invisible;0.51;966;1226;juan;77.0;m;falta agua potable en varias casas;salud;no urgente;2023 08 23;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;1231;sofia;21.0;otro;necesitamos mas acceso a internet en la zona;seguridad;no urgente;2023 12 14;1;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
cucuta;0.52;0.49;Zona invisible;0.51;966;1266;juan;23.0;m;la contaminacion del rio esta aumentando;seguridad;urgente;2023 12 06;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
cucuta;0.52;0.49;Zona invisible;0.51;966;1284;sofia;59.0;f;no hay suficientes escuelas publicas;medio ambiente;no urgente;2023 10 16;0;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
cucuta;0.52;0.49;Zona invisible;0.51;966;1285;carlos;61.0;f;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2024 10 04;1;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
cucuta;0.52;0.49;Zona invisible;0.51;966;1286;juan;44.0;otro;la contaminacion del rio esta aumentando;medio ambiente;urgente;2023 04 03;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
cucuta;0.52;0.49;Zona invisible;0.51;966;1299;ana;19.0;otro;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2024 09 14;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
cucuta;0.52;0.49;Zona invisible;0.51;966;1316;maria;59.0;f;la contaminacion del rio esta aumentando;salud;no urgente;2023 11 20;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
cucuta;0.52;0.49;Zona invisible;0.51;966;1327;carlos;66.0;otro;falta agua potable en varias casas;seguridad;no urgente;2023 11 10;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;1329;pedro;17.0;m;queremos mas presencia policial;educacion;urgente;2024 08 10;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
cucuta;0.52;0.49;Zona invisible;0.51;966;1332;pedro;25.0;otro;;medio ambiente;no urgente;2023 07 09;0;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
cucuta;0.52;0.49;Zona invisible;0.51;966;1335;jorge;43.0;otro;falta agua potable en varias casas;medio ambiente;no urgente;2024 07 19;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;1338;jorge;;otro;faltan medicos en el centro de salud;medio ambiente;urgente;2024 08 12;1;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
cucuta;0.52;0.49;Zona invisible;0.51;966;1352;juan;;otro;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2024 06 26;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
cucuta;0.52;0.49;Zona invisible;0.51;966;1354;jorge;21.0;m;faltan medicos en el centro de salud;seguridad;no urgente;2024 04 27;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
cucuta;0.52;0.49;Zona invisible;0.51;966;1355;maria;28.0;m;la contaminacion del rio esta aumentando;educacion;no urgente;2023 03 11;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
cucuta;0.52;0.49;Zona invisible;0.51;966;1356;camilo;77.0;f;faltan medicos en el centro de salud;salud;urgente;2024 07 26;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
cucuta;0.52;0.49;Zona invisible;0.51;966;1364;jorge;60.0;f;hay problemas con la recoleccion de basura;educacion;urgente;2024 06 01;0;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
cucuta;0.52;0.49;Zona invisible;0.51;966;1367;laura;15.0;m;queremos mas presencia policial;medio ambiente;no urgente;2024 01 29;0;1;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
cucuta;0.52;0.49;Zona invisible;0.51;966;1405;camilo;30.0;otro;;medio ambiente;urgente;2024 03 11;1;1;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
cucuta;0.52;0.49;Zona invisible;0.51;966;1445;maria;19.0;m;faltan medicos en el centro de salud;educacion;urgente;2023 09 21;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
cucuta;0.52;0.49;Zona invisible;0.51;966;1446;jorge;73.0;f;las basuras no se recogen a tiempo;seguridad;urgente;2024 02 10;0;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
cucuta;0.52;0.49;Zona invisible;0.51;966;1449;laura;;m;las basuras no se recogen a tiempo;seguridad;no urgente;2023 08 06;0;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
cucuta;0.52;0.49;Zona invisible;0.51;966;1459;juan;35.0;m;las calles estan muy oscuras y peligrosas;educacion;no urgente;2023 10 06;0;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
cucuta;0.52;0.49;Zona invisible;0.51;966;1475;valentina;37.0;f;faltan medicos en el centro de salud;salud;urgente;2024 08 18;0;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
cucuta;0.52;0.49;Zona invisible;0.51;966;1503;carlos;22.0;f;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2023 07 26;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
cucuta;0.52;0.49;Zona invisible;0.51;966;1525;juan;40.0;otro;queremos mas presencia policial;educacion;no urgente;2024 03 20;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
cucuta;0.52;0.49;Zona invisible;0.51;966;1529;carlos;77.0;f;hay problemas con la recoleccion de basura;educacion;no urgente;2024 06 20;0;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
cucuta;0.52;0.49;Zona invisible;0.51;966;1532;maria;70.0;m;faltan medicos en el centro de salud;educacion;urgente;2024 01 10;0;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
cucuta;0.52;0.49;Zona invisible;0.51;966;1536;camilo;16.0;m;la contaminacion del rio esta aumentando;medio ambiente;urgente;2024 05 16;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
cucuta;0.52;0.49;Zona invisible;0.51;966;1540;valentina;66.0;otro;la contaminacion del rio esta aumentando;seguridad;no urgente;2024 07 31;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
cucuta;0.52;0.49;Zona invisible;0.51;966;1543;pedro;59.0;otro;no tenemos centros culturales ni bibliotecas;educacion;urgente;2023 11 29;0;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
cucuta;0.52;0.49;Zona invisible;0.51;966;1558;sofia;30.0;f;queremos mas presencia policial;medio ambiente;urgente;2023 10 14;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
cucuta;0.52;0.49;Zona invisible;0.51;966;1587;maria;45.0;otro;falta agua potable en varias casas;educacion;urgente;2023 04 05;0;1;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;1589;juan;80.0;otro;no tenemos centros culturales ni bibliotecas;seguridad;no urgente;2023 10 22;0;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
cucuta;0.52;0.49;Zona invisible;0.51;966;1625;carlos;51.0;f;las calles estan muy oscuras y peligrosas;salud;urgente;2024 07 24;0;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
cucuta;0.52;0.49;Zona invisible;0.51;966;1627;valentina;31.0;otro;las basuras no se recogen a tiempo;seguridad;urgente;2023 12 09;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
cucuta;0.52;0.49;Zona invisible;0.51;966;1629;sofia;57.0;f;las calles estan muy oscuras y peligrosas;medio ambiente;no urgente;2024 08 21;1;0;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
cucuta;0.52;0.49;Zona invisible;0.51;966;1637;pedro;29.0;m;falta agua potable en varias casas;salud;urgente;2024 01 01;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
cucuta;0.52;0.49;Zona invisible;0.51;966;1680;valentina;20.0;f;;educacion;no urgente;2024 10 07;1;0;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
cucuta;0.52;0.49;Zona invisible;0.51;966;1690;laura;28.0;m;faltan medicos en el centro de salud;medio ambiente;urgente;2023 05 16;0;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
