id;nombre;edad;genero;ciudad;comentario;categoria_del_problema;nivel_de_urgencia;fecha_del_reporte;acceso_a_internet;atencion_previa_del_gobierno;zona_rural;comentario_limpio;tema;palabras_clave;sentimiento;sent_neg;sent_neu;sent_pos
129;valentina;66.0;otro;pereira;necesitamos mas acceso a internet en la zona;educacion;no urgente;2023 08 09;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
130;valentina;17.0;m;bogota;;seguridad;urgente;2024 05 02;0;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
131;juan;30.0;f;santa marta;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 07 15;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
132;valentina;65.0;otro;bucaramanga;las basuras no se recogen a tiempo;salud;urgente;2024 01 21;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
133;carlos;15.0;otro;bucaramanga;faltan medicos en el centro de salud;seguridad;urgente;2023 10 06;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
134;camilo;71.0;f;pereira;la contaminacion del rio esta aumentando;medio ambiente;urgente;2023 12 24;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
135;carlos;27.0;;bogota;las basuras no se recogen a tiempo;educacion;urgente;2023 03 09;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
136;jorge;36.0;m;bogota;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2024 01 08;0;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
137;sofia;18.0;otro;cartagena;la contaminacion del rio esta aumentando;salud;urgente;2024 04 16;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
138;carlos;28.0;m;cucuta;no tenemos centros culturales ni bibliotecas;salud;urgente;2023 08 03;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
139;carlos;55.0;m;medellin;las basuras no se recogen a tiempo;salud;no urgente;2024 05 28;1;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
140;pedro;57.0;otro;pereira;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2023 11 05;1;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
141;juan;73.0;otro;bucaramanga;no tenemos centros culturales ni bibliotecas;medio ambiente;urgente;2024 03 17;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
142;jorge;27.0;m;cucuta;las basuras no se recogen a tiempo;educacion;no urgente;2023 09 21;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
143;valentina;60.0;m;manizales;no hay suficientes escuelas publicas;educacion;urgente;2024 04 10;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
144;laura;71.0;f;medellin;falta agua potable en varias casas;seguridad;no urgente;2023 11 27;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
145;valentina;;otro;pereira;la contaminacion del rio esta aumentando;salud;urgente;2024 08 11;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
146;jorge;35.0;m;santa marta;queremos mas presencia policial;medio ambiente;no urgente;2024 02 04;0;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
147;valentina;43.0;f;barranquilla;no hay suficientes escuelas publicas;salud;no urgente;2024 07 25;1;1;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
148;ana;16.0;otro;cartagena;la contaminacion del rio esta aumentando;salud;no urgente;2024 06 20;1;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
149;ana;51.0;f;cucuta;falta agua potable en varias casas;medio ambiente;no urgente;2023 02 15;1;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
150;maria;55.0;f;cucuta;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2023 12 02;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
151;pedro;60.0;m;santa marta;la contaminacion del rio esta aumentando;seguridad;urgente;2023 06 12;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
152;sofia;52.0;m;manizales;falta agua potable en varias casas;salud;no urgente;2023 06 26;1;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
153;laura;;m;bogota;las calles estan muy oscuras y peligrosas;medio ambiente;no urgente;2024 02 14;1;1;0;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
154;maria;79.0;m;barranquilla;la contaminacion del rio esta aumentando;medio ambiente;urgente;2023 02 03;0;1;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
155;sofia;40.0;m;cucuta;falta agua potable en varias casas;medio ambiente;no urgente;2024 06 18;1;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
156;ana;64.0;f;cali;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2023 04 11;0;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
157;camilo;37.0;otro;cartagena;falta agua potable en varias casas;educacion;no urgente;2023 02 08;0;1;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
158;juan;40.0;f;bogota;no hay suficientes escuelas publicas;medio ambiente;urgente;2023 12 08;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
159;laura;47.0;f;santa marta;falta agua potable en varias casas;seguridad;no urgente;2024 11 09;0;0;1;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
160;carlos;18.0;f;barranquilla;no hay suficientes escuelas publicas;seguridad;urgente;2023 04 19;0;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
161;laura;49.0;otro;cali;la contaminacion del rio esta aumentando;educacion;no urgente;2023 07 09;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
162;carlos;66.0;m;manizales;;seguridad;urgente;2024 02 14;0;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
163;juan;79.0;f;bucaramanga;hay problemas con la recoleccion de basura;salud;no urgente;2023 09 14;1;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
164;juan;21.0;otro;pereira;las basuras no se recogen a tiempo;salud;urgente;2024 01 18;1;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
165;sofia;39.0;f;bogota;faltan medicos en el centro de salud;seguridad;no urgente;2024 02 05;0;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
166;camilo;79.0;;manizales;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2023 01 24;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
167;jorge;46.0;;barranquilla;las calles estan muy oscuras y peligrosas;medio ambiente;urgente;2023 06 03;0;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
168;valentina;41.0;otro;bogota;las calles estan muy oscuras y peligrosas;seguridad;no urgente;2023 05 25;0;1;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.04775948;0.007983001
169;maria;25.0;otro;cali;faltan medicos en el centro de salud;educacion;no urgente;2023 12 08;0;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
170;ana;21.0;otro;pereira;las basuras no se recogen a tiempo;salud;no urgente;2024 05 04;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
171;carlos;18.0;f;bucaramanga;las basuras no se recogen a tiempo;seguridad;urgente;2023 05 11;0;0;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
172;carlos;16.0;otro;bogota;no hay suficientes escuelas publicas;seguridad;no urgente;2024 08 02;0;1;0;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.06445757;0.0077542006
173;ana;78.0;otro;barranquilla;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2024 11 19;1;1;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
174;jorge;70.0;f;cucuta;hay problemas con la recoleccion de basura;medio ambiente;no urgente;2023 04 23;0;0;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
175;laura;17.0;otro;cucuta;queremos mas presencia policial;educacion;no urgente;2023 04 09;1;0;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
176;ana;54.0;m;manizales;falta agua potable en varias casas;salud;urgente;2024 07 15;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
177;laura;;otro;santa marta;las basuras no se recogen a tiempo;seguridad;urgente;2023 06 07;0;0;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
178;camilo;45.0;m;cali;queremos mas presencia policial;salud;urgente;2023 03 17;1;1;0;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
179;carlos;72.0;f;bucaramanga;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2023 09 13;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
180;carlos;58.0;f;bogota;la contaminacion del rio esta aumentando;seguridad;no urgente;2023 10 03;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
181;laura;30.0;f;santa marta;;medio ambiente;no urgente;2024 04 28;0;1;1;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980003
182;carlos;42.0;otro;bogota;la contaminacion del rio esta aumentando;educacion;urgente;2024 09 29;1;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
183;valentina;78.0;f;medellin;la contaminacion del rio esta aumentando;seguridad;no urgente;2024 02 12;0;0;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396976;0.08435152;0.011678813
184;juan;39.0;f;cali;las basuras no se recogen a tiempo;salud;urgente;2024 03 05;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
185;camilo;33.0;m;cartagena;las basuras no se recogen a tiempo;educacion;no urgente;2024 11 13;0;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
186;juan;43.0;m;cartagena;necesitamos mas acceso a internet en la zona;educacion;no urgente;2023 05 25;0;0;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
187;pedro;;otro;cartagena;queremos mas presencia policial;medio ambiente;no urgente;2024 07 10;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
188;jorge;76.0;otro;santa marta;no tenemos centros culturales ni bibliotecas;seguridad;urgente;2023 11 26;1;0;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244667;0.12654915;0.011004277
189;jorge;74.0;f;barranquilla;faltan medicos en el centro de salud;educacion;no urgente;2024 11 06;1;0;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
190;sofia;80.0;f;medellin;necesitamos mas acceso a internet en la zona;seguridad;urgente;2024 07 27;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
191;maria;17.0;m;cali;hay problemas con la recoleccion de basura;medio ambiente;no urgente;2024 03 08;0;0;1;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.0066936696
192;laura;15.0;m;cucuta;faltan medicos en el centro de salud;educacion;no urgente;2024 05 31;1;0;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
193;camilo;61.0;f;cartagena;necesitamos mas acceso a internet en la zona;medio ambiente;urgente;2023 05 18;0;1;0;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
194;valentina;63.0;f;cucuta;falta agua potable en varias casas;educacion;no urgente;2023 06 14;1;0;0;falta agua potable varias casas;5;agua, casas, falta, potable, varias;negativo;0.85468775;0.13371721;0.011595
195;pedro;34.0;otro;barranquilla;las calles estan muy oscuras y peligrosas;medio ambiente;no urgente;2023 05 29;0;0;1;calles estan oscuras peligrosas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9442576;0.047759444;0.0079829935
196;pedro;19.0;otro;manizales;hay problemas con la recoleccion de basura;educacion;no urgente;2023 10 30;1;1;0;problemas recoleccion basura;4;basura, basuras, problemas, recogen, tiempo;negativo;0.87674534;0.11656104;0.006693663
197;valentina;52.0;f;cali;las basuras no se recogen a tiempo;medio ambiente;no urgente;2024 06 10;1;1;0;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337145;0.23748139;0.028804075
198;maria;40.0;f;pereira;las basuras no se recogen a tiempo;educacion;urgente;2023 11 24;0;1;1;basuras recogen tiempo;4;basura, basuras, problemas, recogen, tiempo;negativo;0.7337146;0.23748137;0.028804062
199;maria;73.0;otro;barranquilla;no tenemos centros culturales ni bibliotecas;medio ambiente;no urgente;2023 08 03;0;0;1;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
200;carlos;;m;medellin;la contaminacion del rio esta aumentando;educacion;urgente;2024 01 19;0;0;0;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
201;ana;;f;santa marta;faltan medicos en el centro de salud;medio ambiente;no urgente;2023 09 16;0;1;0;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.27495375;0.012859541
202;jorge;60.0;otro;cartagena;faltan medicos en el centro de salud;salud;urgente;2024 06 30;1;1;1;faltan medicos centro salud;2;centro, culturales, faltan, medicos, salud;negativo;0.7121867;0.2749538;0.0128595345
203;ana;78.0;otro;cali;no hay suficientes escuelas publicas;seguridad;no urgente;2023 01 11;1;0;1;suficientes escuelas publicas;1;calles, estan, oscuras, peligrosas, policial;negativo;0.9277882;0.0644576;0.0077542006
204;pedro;27.0;m;pereira;necesitamos mas acceso a internet en la zona;medio ambiente;no urgente;2024 08 20;1;0;1;necesitamos mas acceso internet zona;0;acceso, internet, mas, necesitamos, zona;neutro;0.121529706;0.75686437;0.12160592
205;juan;77.0;m;bucaramanga;no tenemos centros culturales ni bibliotecas;educacion;no urgente;2024 05 11;1;1;0;centros culturales bibliotecas;2;centro, culturales, faltan, medicos, salud;negativo;0.86244655;0.12654918;0.011004276
206;pedro;27.0;f;bucaramanga;;medio ambiente;no urgente;2023 04 07;0;0;0;;3;(sin datos suficientes);positivo;0.21312903;0.2888706;0.4980004
207;sofia;65.0;m;cali;queremos mas presencia policial;educacion;urgente;2024 11 30;1;0;1;queremos mas presencia policial;1;calles, estan, oscuras, peligrosas, policial;neutro;0.26389757;0.57646215;0.15964028
208;camilo;;f;santa marta;la contaminacion del rio esta aumentando;seguridad;no urgente;2023 06 19;0;1;1;contaminacion rio aumentando;0;acceso, internet, mas, necesitamos, zona;negativo;0.90396965;0.08435153;0.011678818
